index,y
239,337.9534538440756
240,125.65603271449365
241,212.89970893533194
242,646.906944649766
243,375.887114368244
244,206.4524612658209
245,1269.0156333445289
246,707.6064976462544
247,333.4914158712254
248,492.01241487383834
249,695.2338430873365
250,149.62125070827378
251,431.89984387499794
252,424.1336333715843
253,266.0503373687387
254,221.33420764302664
255,441.4177049292622
256,176.12134684799082
257,335.30575536175206
258,189.15535407047497
259,376.80953713099814
260,209.7925724127046
261,241.6894611732118
262,334.53683392237997
263,256.7655989734274
264,119.40248286853023
265,425.39493083332934
266,181.14532372546694
267,134.98422068258407
268,187.4162362050368
269,143.832284643283
270,601.4279467108965
271,242.46038051516945
272,641.9386917537456
273,1846.7475629181622
274,465.38030112655645
275,138.38631374937506
276,452.6993275282813
277,513.6070737508522
278,474.1820222180422
279,658.2472955189456
280,170.2851347253227
281,213.72161014024235
282,229.1144882515871
283,168.52658476806164
284,198.9783417878259
285,258.5195459032421
286,704.4836424099435
287,158.88441999676485
288,175.9466245251017
289,352.45492123996246
290,319.37211570756557
291,233.6535173088899
292,219.97814860103978
293,253.8734740321667
294,230.95377803453795
295,341.15437524702253
296,343.5913342549195
297,789.5113511262798
298,430.8723691777269
299,637.618068055839
300,715.2318104714224
301,280.3224286428766
302,350.4812753925647
303,307.207522660824
304,1021.2078357317337
305,154.88389094397684
306,518.763155789455
307,450.76014005957643
308,216.09143795150567
309,497.45841938256365
310,404.1743229952915
311,146.5628368752437
312,222.87883052609737
313,177.33235670928238
314,288.60143282382023
315,230.48965071258672
316,288.7285271464797
317,222.29007949296516
318,1117.4620907335075
319,556.2766026956415
320,608.0772470208416
321,304.25406366047906
322,1018.655407088118
323,770.3651689123051
324,635.0566163132198
325,142.0827299530025
326,319.8045901496135
327,324.3296680529144
328,224.55582071971867
329,821.291022732898
330,397.50637019653493
331,254.79723868552148
332,449.3069912968232
333,586.4607190466099
334,436.64338332730546
335,428.56780715216973
336,172.3893077611567
337,412.2866330955769
338,2232.334535478082
339,126.60166584148504
340,284.62654905544036
341,320.16927715818844
342,227.52877317410372
343,354.1903532416346
344,926.7467677778791
345,349.85552184750924
346,583.4997132267628
347,346.09267086960165
348,908.3947188774537
349,134.47509563983687
350,469.80799833107227
351,385.49717823242196
352,167.40575441072286
353,228.82053024231416
354,690.3159973238264
355,691.6591824451165
356,150.9027473780904
357,332.9032709897416
358,336.5331403709936
359,566.1064374726327
360,407.29034093521943
361,165.97773997098602
362,448.8600541389617
363,335.080232218214
364,348.4170760154421
365,281.69054260853187
366,430.6679524772611
367,251.99413279777588
368,352.99760201250854
369,275.18598536928675
370,518.0199857532257
371,151.80966183676423
372,657.8625458112981
373,225.61370121132177
374,155.22939013115786
375,760.0293518808966
376,497.13381199050616
377,354.0670063606747
378,623.3137189314684
379,1087.5661643717233
380,486.4506928401114
381,454.1196515970514
382,239.23472928833795
383,373.71617219017946
384,723.5685539789165
385,408.87348345999754
386,606.4169857182236
387,125.90361686879905
388,231.19788122039517
389,353.45062114253074
390,627.9654008462564
391,413.3925306881213
392,793.8087104203735
393,448.4474983459494
394,585.0810005658559
395,318.0887071494156
396,128.16978758895593
397,257.66456226375635
398,293.42597844981657
399,210.787249683644
400,309.5983472721382
401,290.4362266453914
402,177.87285764521738
403,1242.2430309757385
404,123.11460043256324
405,277.3151623284018
406,547.8970758308735
407,277.26708533177094
408,500.9969836164074
409,430.40810672636917
410,1888.523880293686
411,107.73629240326045
412,287.6387139062988
413,263.320775917977
414,168.8846131632102
415,142.36934231707
416,491.47102496160153
417,99.67304810554839
418,245.91575116403268
419,269.42203765327054
420,367.32468232359554
421,278.38032326539184
422,2119.8537907525115
423,295.04894564998114
424,1409.2231158360662
425,916.557648621896
426,169.59157961434812
427,268.9214384500905
428,389.35011887181264
429,339.2852251309572
430,273.33172646128327
431,320.7924769061229
432,200.67507920175888
433,505.71239068994225
434,794.9468693734964
435,291.1142616657696
436,239.4512822549897
437,209.54337001079537
438,691.1594890499379
439,501.2485380303042
440,228.00467331707668
441,604.4054918174629
442,337.96542950730486
443,203.11457508820507
444,125.58312302187937
445,578.5656680356274
446,284.009133680843
447,424.1279690011836
448,171.08894582018493
449,429.658233737277
450,202.67955614143403
451,327.8546154785314
452,910.0332046903416
453,272.92808119637124
454,566.6427662249291
455,197.76494612705892
456,162.22233302974016
457,374.4927145509879
458,282.98213191026343
459,120.72908681192112
460,747.0980372885522
461,454.238586067484
462,547.2785307003221
463,667.1361320557576
464,420.7352006872711
465,130.47535247595033
466,617.8726401611389
467,205.1425059250656
468,502.7185056914566
469,385.5389003391547
470,754.6007777678329
471,489.98073895696604
472,170.15377573300083
473,245.88821298028626
474,298.85462254103885
475,652.445618204255
476,400.24570939125067
477,115.65513462774726
478,216.43943709733122
479,243.20423617062002
480,438.35226367750806
481,317.6243722435729
482,437.5049487695894
483,922.5994458789246
484,649.589336941679
485,716.2257490651884
486,143.78347954200547
487,404.0055429776639
488,153.04471628901942
489,261.61273078348063
490,250.60141042689838
491,185.52501105407595
492,152.36200935295597
493,264.6350527334653
494,666.4323781810008
495,327.9045189208271
496,491.59021731248794
497,543.8006065308059
498,738.5928134454966
499,116.1195852294502
500,698.9457219249879
501,319.295968037802
502,256.48695431812143
503,434.7667326637144
504,637.2530495363021
505,1250.8649759564296
506,134.08677091466143
507,505.9018566209835
508,413.058821845007
509,125.84546649463964
510,394.4194510082279
511,239.3431226563157
512,242.50269245989816
513,349.0218804999827
514,246.92123232809558
515,967.4097410352865
516,543.8345840613666
517,98.06043604351296
518,550.5398487801892
519,177.20394997755866
520,200.08358013901938
521,418.89760201814204
522,578.6967763784976
523,540.8056933653597
524,136.92021215166196
525,449.87666053944986
526,115.25432330677931
527,349.6686022399899
528,489.3071850778819
529,212.3285761133161
530,502.1846850817734
531,1060.4620348724184
532,405.89854852152126
533,346.98364735175403
534,385.4469497739409
535,318.14021858386974
536,318.0375269384946
537,174.08188162831294
538,171.85701398564032
539,205.51744286710732
540,402.03610445712695
541,570.8174483740122
542,468.6781555124426
543,341.13482116974217
544,335.1746870997903
545,146.65628697468088
546,303.6973130572957
547,510.3028047010889
548,818.1880316010347
549,175.7913803017509
550,246.20120014945064
551,604.2208855604504
552,699.1322720895378
553,524.7524921615034
554,827.280168894888
555,745.1540899983024
556,380.3544394311967
557,125.22027842449182
558,162.01947898283439
559,547.2012318979027
560,600.9566949825004
561,660.0015004938584
562,490.26632519810573
563,531.4446700162543
564,189.9640143320415
565,295.6386066227549
566,334.28345252441864
567,501.1312853642513
568,250.86487224787885
569,173.95633611476006
570,321.03981582065455
571,257.6907434307726
572,928.4292632741608
573,203.74776222712478
574,458.13189687818647
575,846.094387357376
576,632.5066307909832
577,229.60377218011956
578,440.0719749823412
579,705.9088680521347
580,226.68475741164121
581,832.349416622611
582,717.1683010052699
583,249.03917384756693
584,565.7394257913699
585,329.4178412388202
586,366.45985083827657
587,289.57280981169436
588,294.37181475666074
589,322.3878485786164
590,216.4585852492611
591,158.0370695731122
592,1313.045139660532
593,433.8925324260002
594,246.5041730559168
595,705.899046561366
596,355.90126919867726
597,246.3546951194827
598,405.1653050412604
599,639.9928088053398
600,140.90057747036116
601,247.62252056275088
602,1137.2389560960123
603,510.58357281919155
604,233.48709529984535
605,268.1430560750597
606,176.31493865685178
607,209.7258429107334
608,524.2833418136838
609,206.32593787619965
610,643.8042694843559
611,408.62193094393825
612,1860.9923802117178
613,396.90935390893054
614,218.99764173068462
615,191.30108766905295
616,167.38983343177685
617,406.7589165983509
618,1358.332293441969
619,639.0993205141054
620,285.02341997494307
621,361.64401351022707
622,327.9660079409614
623,269.0705569355051
624,359.70455998669115
625,751.9564713741536
626,309.0780310575807
627,325.2798804733021
628,681.3364268690741
629,339.98622536511954
630,600.987579985893
631,355.6917549938453
632,278.0214678528871
633,425.3939213738936
634,355.90878995100593
635,685.7379428472875
636,744.4515645977367
637,1142.9760928684086
638,275.8079623344636
639,1464.908048966967
640,802.8672592318519
641,641.5208265841903
642,194.92704075088182
643,214.3526088360743
644,527.1729573559796
645,226.3280251608768
646,297.57584266037657
647,1172.4062336124948
648,257.8028114664732
649,169.98650573479696
650,1447.843055798671
651,2085.398989949233
652,1117.441390237957
653,1196.1249439580934
654,733.1901140951741
655,416.00409036765654
656,439.45756621779014
657,265.83969161753384
658,354.3736872651684
659,335.2017457370803
660,594.8820567173411
661,297.2816394782923
662,788.2739645436912
663,229.1888351360555
664,167.2168178421892
665,378.13683778370694
666,1421.512770679984
667,440.40635264382166
668,624.8328953840983
669,470.3820202311861
670,405.2803223947641
671,293.45785340229884
672,440.2284988250087
673,210.49010321317957
674,403.1828715741136
675,395.32482690075136
676,198.90673334827807
677,357.54414281512163
678,938.3473204417032
679,575.0853793104521
680,349.6926786054984
681,731.0797377103659
682,593.4047081255837
683,158.30161928254242
684,106.01626985046289
685,507.8450012347854
686,319.52007314134016
687,146.61040243472013
688,544.9749503436584
689,751.2504383879674
690,166.83529354258462
691,202.34650878591475
692,328.38246419277914
693,863.1125007399521
694,187.1767258207685
695,347.47653198175476
696,145.27516330478267
697,352.4261357864218
698,324.92286614662396
699,334.0995773637487
700,228.88107504886148
701,712.6143306044573
702,489.0409105515535
703,523.9281779535322
704,262.0052230535493
705,341.7559575258865
706,139.91086545054827
707,603.2075922588592
708,144.27300100256184
709,594.6225212432819
710,147.24316792767425
711,356.79290059960556
712,379.4261822362913
713,408.68305978639523
714,460.1883468902287
715,667.5959142684528
716,190.51986794573105
717,179.41351953882986
718,733.8138300280168
719,186.4689552178898
720,513.2879566192889
721,864.133960099132
722,159.49937377559172
723,522.0157788727945
724,330.2415287268021
725,203.40850089443384
726,274.60550064702153
727,229.0467297138161
728,174.85899126088003
729,341.6001493943878
730,1524.7784318088925
731,258.68888638140027
732,245.50140570964862
733,304.8883843171528
734,250.16248486280156
735,1114.2528864429896
736,432.29191852547046
737,369.74286547364125
738,210.00667237036643
739,617.053209838191
740,535.1876853042861
741,415.1638246058278
742,475.452359091522
743,465.2083339404144
744,597.5877736626142
745,440.4069932566858
746,1309.8976960185985
747,399.24298209339213
748,905.3238045304488
749,166.17741646197274
750,334.18096005333234
751,972.230021803365
752,735.8790746452087
753,665.3100732992152
754,419.2597100359569
755,141.60765324436437
756,366.0130886213382
757,423.96580680297615
758,382.6850419317785
759,598.6728014183434
760,184.74835016307765
761,135.50528568265673
762,356.99539909193265
763,254.30158633770387
764,586.4523288327854
765,323.4662429874472
766,630.7966950292512
767,714.6720008592356
768,514.0092658630343
769,363.97861519373714
770,215.79530195708833
771,222.73729387885945
772,284.9247028519611
773,340.09904216874725
774,302.3290773638235
775,305.08671565621626
776,246.00584467082902
777,2212.7826884683727
778,828.7836912443154
779,283.56241417781655
780,1098.6304094056322
781,757.713606721512
782,522.7502966875564
783,220.09210277538392
784,232.94462519299623
785,441.75871969646875
786,176.874875431296
787,273.7732508586928
788,243.24583100261407
789,260.9202435842408
790,861.739531265999
791,180.09369610541023
792,194.29909840027403
793,210.04462621128567
794,434.6594973403271
795,515.5416737326316
796,381.59714411810796
797,169.7493502270142
798,589.3676487275332
799,227.17473361584888
800,336.0198892673286
801,533.4197150781013
802,1226.1672920595106
803,439.389477777713
804,446.8332170879866
805,314.115841720817
806,272.7677674391281
807,374.3496408976577
808,326.9302210148885
809,458.06663373788115
810,614.1128681374264
811,325.12657242179165
812,389.47611191602493
813,382.2019869502726
814,389.58829591242136
815,119.69691177804117
816,281.29167990242445
817,290.9035530763899
818,369.47958931645036
819,156.9094214981817
820,726.9697160219274
821,204.64412318432366
822,503.69950588718075
823,228.49936686452054
824,144.8157355278259
825,602.5420641134863
826,214.12492112171384
827,408.4819381602189
828,624.3598576704013
829,332.12471060448354
830,301.1813747734685
831,215.74567779853817
832,398.858501820329
833,161.9594150830054
834,348.49619129402674
835,253.1363957969485
836,660.4409335755001
837,169.77417522978544
838,609.9719531460166
839,859.8515648392772
840,422.91004684765414
841,655.3324626847823
842,396.35200558541703
843,808.299238004034
844,470.9943014135148
845,172.8106269292009
846,1091.3779796518
847,483.20376962794205
848,152.79256074094496
849,147.73875672795194
850,862.1675949656768
851,387.80024464843876
852,182.52733636355845
853,131.87041748578196
854,343.6813626103094
855,508.2963973495696
856,436.71200489915066
857,311.792529581513
858,1116.0930197676935
859,156.47077750123728
860,643.0392009299319
861,892.4935827333136
862,355.89032691634594
863,252.44946273710855
864,559.0783307732388
865,103.32974845532235
866,400.431345669992
867,181.0355651963535
868,263.28003688137295
869,522.8107308504278
870,478.8590428520108
871,842.0245302002347
872,449.99362671294864
873,291.8289665966879
874,471.09985387360814
875,197.3893194381951
876,200.29146420964202
877,523.9521223764909
878,295.997911231824
879,266.79683842068096
880,324.6518998726384
881,957.6738891335755
882,2003.3068521445327
883,511.1284839303023
884,258.38817011663025
885,153.26871667031486
886,775.3488455715675
887,305.8235355518224
888,408.1980086099288
889,262.84378047168815
890,1538.157624007762
891,154.7750653307567
892,987.4837059599963
893,493.1559428498631
894,805.9051710931016
895,489.39183529047574
896,507.86417674549347
897,423.71396338758274
898,200.36609018589832
899,1274.3136745792167
900,214.7311060205326
901,248.73193963589
902,382.7422851323801
903,353.0894812444528
904,584.4414814699644
905,185.40597453078163
906,299.4985582558651
907,691.6323269704227
908,214.18894907132616
909,301.16799090428367
910,652.5726785595562
911,370.2154775472717
912,1943.0586117083176
913,257.7103337894823
914,471.19506118540767
915,385.5017264210848
916,676.8695824131964
917,619.8004967300409
918,417.28579572221986
919,643.0847595279308
920,127.94299990322227
921,503.37306331223283
922,313.09048624838726
923,269.3779355824884
924,424.8631647798934
925,302.72143109026797
926,200.41148982135252
927,215.0879649909301
928,155.90927162121199
929,389.4260272072092
930,253.12294773597915
931,170.68763253629186
932,478.9958744793432
933,326.8520323595622
934,343.81439419793765
935,510.02169785694804
936,117.4888494350744
937,288.5203835938156
938,264.9423842770474
939,245.9891956437279
940,123.05171990538557
941,127.85195714602352
942,308.6672468847862
943,663.9991397211766
944,365.0807140981227
945,496.9268711007404
946,208.4370031788873
947,394.38676860220994
948,814.816906222178
949,219.82927932832644
950,246.79153480507688
951,357.82520415789725
952,706.2951702663015
953,122.43388961459118
954,1150.2871194384802
955,222.82885901915756
956,425.4629829730811
957,1286.0487025483153
958,515.3994910062622
959,311.1932535677285
960,1597.3338158046708
961,919.3700230112706
962,237.9181486929188
963,135.01481378166017
964,343.402622131102
965,209.74670962290725
966,199.6516594775038
967,1543.1291412319847
968,707.2145241662854
969,646.774548618249
970,591.3490158753015
971,404.80338375927863
972,370.918926787151
973,248.3883135152182
974,202.80121878884688
975,308.98945248066866
976,201.63279036309345
977,356.546455562372
978,523.2832381391443
979,462.0489983563018
980,366.2448913273827
981,654.0255234677077
982,252.7425257819858
983,383.20761750740274
984,620.3140614425765
985,196.31484302532726
986,474.62375110470146
987,265.343590155779
988,516.4454501232842
989,527.8485945545202
990,102.31928352214607
991,336.7081858685523
992,292.9027989818707
993,118.92807430030112
994,460.00937844778105
995,182.44298905998107
996,273.3652567952323
997,287.15308493940694
998,299.16021189798255
999,243.93671213974102
